agent_id,trip_id,from_zone_id,to_zone_id,departure_time,arrival_time,buffer_waiting_time,complete_flag,trip_time,demand_type,pricing_type,vehicle_type,information_type,value_of_time,toll_cost_in_dollar,emissions,distance_in_mile,TotalEnergy_(KJ),CO2_(g),NOX_(g),CO_(g),HC_(g),age,number_of_nodes,VMS_response_info,Evacuation_response_info,path_node_sequence,path_time_sequence,link_travel_time_sequence,path_sequence
1777,0,15,7,526.63,618.50,0.07,1,91.87,1,1,2,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,526.7;552.5;556.7;565.0;570.0;573.2;573.6;578.4;583.0;589.1;597.0;618.5;,25.82;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.51;,"<15;526.70;0;0><14; 552.52;25.82;0.00><13; 556.74;4.22;0.00><12; 564.96;8.22;0.00><16; 569.96;5.00;0.00><1; 573.18;3.23;0.00><2; 573.63;0.45;0.00><4; 578.36;4.73;0.00><3; 583.01;4.65;0.00><6; 589.15;6.14;0.00><5; 596.99;7.84;0.00><7; 618.50;21.51;0.00>"
1778,0,15,7,526.69,608.60,0.01,1,81.91,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,526.7;552.6;556.8;565.0;569.3;573.1;579.2;587.0;608.6;,25.88;4.22;8.22;4.30;3.73;6.14;7.84;21.57;,"<15;526.70;0;0><14; 552.58;25.88;0.00><13; 556.80;4.22;0.00><12; 565.02;8.22;0.00><11; 569.32;4.30;0.00><3; 573.05;3.73;0.00><6; 579.19;6.14;0.00><5; 587.03;7.84;0.00><7; 608.60;21.57;0.00>"
1779,0,15,7,526.75,608.60,0.05,1,81.85,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,526.8;552.6;556.9;565.1;569.4;573.1;579.2;587.1;608.6;,25.84;4.22;8.22;4.30;3.73;6.14;7.84;21.51;,"<15;526.80;0;0><14; 552.64;25.84;0.00><13; 556.86;4.22;0.00><12; 565.08;8.22;0.00><11; 569.38;4.30;0.00><3; 573.11;3.73;0.00><6; 579.25;6.14;0.00><5; 587.09;7.84;0.00><7; 608.60;21.51;0.00>"
1780,0,15,7,526.81,618.70,-0.01,1,91.89,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,526.8;552.7;556.9;565.1;570.1;573.4;573.8;578.5;583.2;589.3;597.2;618.7;,25.90;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.53;,"<15;526.80;0;0><14; 552.70;25.90;0.00><13; 556.92;4.22;0.00><12; 565.14;8.22;0.00><16; 570.13;5.00;0.00><1; 573.36;3.23;0.00><2; 573.81;0.45;0.00><4; 578.54;4.73;0.00><3; 583.19;4.65;0.00><6; 589.33;6.14;0.00><5; 597.17;7.84;0.00><7; 618.70;21.53;0.00>"
1781,0,15,7,526.87,618.90,0.03,1,92.03,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,526.9;552.8;557.0;565.2;570.2;573.4;573.9;578.6;583.2;589.5;597.3;618.9;,25.86;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.25;7.84;21.56;,"<15;526.90;0;0><14; 552.76;25.86;0.00><13; 556.98;4.22;0.00><12; 565.20;8.22;0.00><16; 570.19;5.00;0.00><1; 573.42;3.23;0.00><2; 573.87;0.45;0.00><4; 578.60;4.73;0.00><3; 583.25;4.65;0.00><6; 589.50;6.25;0.00><5; 597.34;7.84;0.00><7; 618.90;21.56;0.00>"
1782,0,15,7,526.93,608.80,0.07,1,81.87,1,1,2,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,527.0;552.8;557.0;565.3;569.6;573.3;579.4;587.3;608.8;,25.82;4.22;8.22;4.30;3.73;6.14;7.84;21.53;,"<15;527.00;0;0><14; 552.82;25.82;0.00><13; 557.04;4.22;0.00><12; 565.26;8.22;0.00><11; 569.56;4.30;0.00><3; 573.29;3.73;0.00><6; 579.43;6.14;0.00><5; 587.27;7.84;0.00><7; 608.80;21.53;0.00>"
1783,0,15,7,526.99,618.90,0.01,1,91.91,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,527.0;552.9;557.1;565.3;570.3;573.5;574.0;578.7;583.4;589.5;597.4;618.9;,25.88;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.55;,"<15;527.00;0;0><14; 552.88;25.88;0.00><13; 557.10;4.22;0.00><12; 565.32;8.22;0.00><16; 570.31;5.00;0.00><1; 573.54;3.23;0.00><2; 573.99;0.45;0.00><4; 578.72;4.73;0.00><3; 583.37;4.65;0.00><6; 589.51;6.14;0.00><5; 597.35;7.84;0.00><7; 618.90;21.55;0.00>"
1784,0,15,7,527.05,618.90,0.05,1,91.85,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,527.1;552.9;557.2;565.4;570.4;573.6;574.0;578.8;583.4;589.6;597.4;618.9;,25.84;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.49;,"<15;527.10;0;0><14; 552.94;25.84;0.00><13; 557.16;4.22;0.00><12; 565.38;8.22;0.00><16; 570.37;5.00;0.00><1; 573.60;3.23;0.00><2; 574.05;0.45;0.00><4; 578.78;4.73;0.00><3; 583.43;4.65;0.00><6; 589.57;6.14;0.00><5; 597.41;7.84;0.00><7; 618.90;21.49;0.00>"
1785,0,15,7,527.11,609.00,-0.01,1,81.89,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,527.1;553.0;557.2;565.4;569.7;573.5;579.6;587.5;609.0;,25.90;4.22;8.22;4.30;3.73;6.14;7.84;21.55;,"<15;527.10;0;0><14; 553.00;25.90;0.00><13; 557.22;4.22;0.00><12; 565.44;8.22;0.00><11; 569.74;4.30;0.00><3; 573.47;3.73;0.00><6; 579.61;6.14;0.00><5; 587.45;7.84;0.00><7; 609.00;21.55;0.00>"
1786,0,15,7,527.17,609.20,0.03,1,82.03,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,527.2;553.1;557.3;565.5;569.8;573.5;579.8;587.6;609.2;,25.86;4.22;8.22;4.30;3.73;6.27;7.84;21.56;,"<15;527.20;0;0><14; 553.06;25.86;0.00><13; 557.28;4.22;0.00><12; 565.50;8.22;0.00><11; 569.80;4.30;0.00><3; 573.53;3.73;0.00><6; 579.80;6.27;0.00><5; 587.64;7.84;0.00><7; 609.20;21.56;0.00>"
1787,0,15,7,527.23,619.10,0.07,1,91.87,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,527.3;553.1;557.3;565.6;570.6;573.8;574.2;579.0;583.6;589.7;597.6;619.1;,25.82;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.51;,"<15;527.30;0;0><14; 553.12;25.82;0.00><13; 557.34;4.22;0.00><12; 565.56;8.22;0.00><16; 570.55;5.00;0.00><1; 573.78;3.23;0.00><2; 574.23;0.45;0.00><4; 578.96;4.73;0.00><3; 583.61;4.65;0.00><6; 589.75;6.14;0.00><5; 597.59;7.84;0.00><7; 619.10;21.51;0.00>"
1788,0,15,7,527.29,619.20,0.01,1,91.91,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,527.3;553.2;557.4;565.6;570.6;573.8;574.3;579.0;583.7;589.8;597.7;619.2;,25.88;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.55;,"<15;527.30;0;0><14; 553.18;25.88;0.00><13; 557.40;4.22;0.00><12; 565.62;8.22;0.00><16; 570.61;5.00;0.00><1; 573.84;3.23;0.00><2; 574.29;0.45;0.00><4; 579.02;4.73;0.00><3; 583.67;4.65;0.00><6; 589.81;6.14;0.00><5; 597.65;7.84;0.00><7; 619.20;21.55;0.00>"
1789,0,15,7,527.35,609.20,0.05,1,81.85,1,1,2,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,527.4;553.2;557.5;565.7;570.0;573.7;579.8;587.7;609.2;,25.84;4.22;8.22;4.30;3.73;6.14;7.84;21.51;,"<15;527.40;0;0><14; 553.24;25.84;0.00><13; 557.46;4.22;0.00><12; 565.68;8.22;0.00><11; 569.98;4.30;0.00><3; 573.71;3.73;0.00><6; 579.85;6.14;0.00><5; 587.69;7.84;0.00><7; 609.20;21.51;0.00>"
1790,0,15,7,527.41,619.30,-0.01,1,91.89,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,527.4;553.3;557.5;565.7;570.7;574.0;574.4;579.1;583.8;589.9;597.8;619.3;,25.90;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.53;,"<15;527.40;0;0><14; 553.30;25.90;0.00><13; 557.52;4.22;0.00><12; 565.74;8.22;0.00><16; 570.73;5.00;0.00><1; 573.96;3.23;0.00><2; 574.41;0.45;0.00><4; 579.14;4.73;0.00><3; 583.79;4.65;0.00><6; 589.93;6.14;0.00><5; 597.77;7.84;0.00><7; 619.30;21.53;0.00>"
1791,0,15,7,527.47,619.40,0.03,1,91.93,1,1,2,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,527.5;553.4;557.6;565.8;570.8;574.0;574.5;579.2;583.8;590.0;597.8;619.4;,25.86;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.57;,"<15;527.50;0;0><14; 553.36;25.86;0.00><13; 557.57;4.22;0.00><12; 565.80;8.22;0.00><16; 570.79;5.00;0.00><1; 574.02;3.23;0.00><2; 574.47;0.45;0.00><4; 579.20;4.73;0.00><3; 583.85;4.65;0.00><6; 589.99;6.14;0.00><5; 597.83;7.84;0.00><7; 619.40;21.57;0.00>"
1792,0,15,7,527.53,609.40,0.07,1,81.87,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,527.6;553.4;557.6;565.9;570.2;573.9;580.0;587.9;609.4;,25.82;4.22;8.22;4.30;3.73;6.14;7.84;21.53;,"<15;527.60;0;0><14; 553.42;25.82;0.00><13; 557.63;4.22;0.00><12; 565.86;8.22;0.00><11; 570.16;4.30;0.00><3; 573.89;3.73;0.00><6; 580.03;6.14;0.00><5; 587.87;7.84;0.00><7; 609.40;21.53;0.00>"
1793,0,15,7,527.59,609.50,0.01,1,81.91,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,527.6;553.5;557.7;565.9;570.2;574.0;580.1;587.9;609.5;,25.88;4.22;8.22;4.30;3.73;6.14;7.84;21.57;,"<15;527.60;0;0><14; 553.48;25.88;0.00><13; 557.69;4.22;0.00><12; 565.92;8.22;0.00><11; 570.22;4.30;0.00><3; 573.95;3.73;0.00><6; 580.09;6.14;0.00><5; 587.93;7.84;0.00><7; 609.50;21.57;0.00>"
1794,0,15,7,527.65,619.50,0.05,1,91.85,1,1,2,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,527.7;553.5;557.8;566.0;571.0;574.2;574.6;579.4;584.0;590.2;598.0;619.5;,25.84;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.49;,"<15;527.70;0;0><14; 553.54;25.84;0.00><13; 557.75;4.22;0.00><12; 565.98;8.22;0.00><16; 570.97;5.00;0.00><1; 574.20;3.23;0.00><2; 574.65;0.45;0.00><4; 579.38;4.73;0.00><3; 584.03;4.65;0.00><6; 590.17;6.14;0.00><5; 598.01;7.84;0.00><7; 619.50;21.49;0.00>"
1795,0,15,7,527.71,609.60,-0.01,1,81.89,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,527.7;553.6;557.8;566.0;570.3;574.1;580.2;588.1;609.6;,25.90;4.22;8.22;4.30;3.73;6.14;7.84;21.55;,"<15;527.70;0;0><14; 553.60;25.90;0.00><13; 557.81;4.22;0.00><12; 566.04;8.22;0.00><11; 570.34;4.30;0.00><3; 574.07;3.73;0.00><6; 580.21;6.14;0.00><5; 588.05;7.84;0.00><7; 609.60;21.55;0.00>"
1796,0,15,7,527.77,609.80,0.03,1,82.03,1,1,2,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,527.8;553.7;557.9;566.1;570.4;574.1;580.4;588.2;609.8;,25.86;4.22;8.22;4.30;3.73;6.27;7.84;21.56;,"<15;527.80;0;0><14; 553.66;25.86;0.00><13; 557.87;4.22;0.00><12; 566.10;8.22;0.00><11; 570.40;4.30;0.00><3; 574.13;3.73;0.00><6; 580.40;6.27;0.00><5; 588.24;7.84;0.00><7; 609.80;21.56;0.00>"
1797,0,15,7,527.83,619.70,0.07,1,91.87,1,1,2,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,527.9;553.7;557.9;566.2;571.2;574.4;574.8;579.6;584.2;590.3;598.2;619.7;,25.82;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.51;,"<15;527.90;0;0><14; 553.72;25.82;0.00><13; 557.93;4.22;0.00><12; 566.16;8.22;0.00><16; 571.15;5.00;0.00><1; 574.38;3.23;0.00><2; 574.83;0.45;0.00><4; 579.56;4.73;0.00><3; 584.21;4.65;0.00><6; 590.35;6.14;0.00><5; 598.19;7.84;0.00><7; 619.70;21.51;0.00>"
1798,0,15,7,527.89,619.80,0.01,1,91.91,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,527.9;553.8;558.0;566.2;571.2;574.4;574.9;579.6;584.3;590.4;598.2;619.8;,25.88;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.55;,"<15;527.90;0;0><14; 553.78;25.88;0.00><13; 557.99;4.22;0.00><12; 566.22;8.22;0.00><16; 571.21;5.00;0.00><1; 574.44;3.23;0.00><2; 574.89;0.45;0.00><4; 579.62;4.73;0.00><3; 584.27;4.65;0.00><6; 590.41;6.14;0.00><5; 598.25;7.84;0.00><7; 619.80;21.55;0.00>"
1799,0,15,7,527.95,609.80,0.05,1,81.85,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,528.0;553.8;558.1;566.3;570.6;574.3;580.4;588.3;609.8;,25.84;4.22;8.22;4.30;3.73;6.14;7.84;21.51;,"<15;528.00;0;0><14; 553.84;25.84;0.00><13; 558.05;4.22;0.00><12; 566.28;8.22;0.00><11; 570.58;4.30;0.00><3; 574.31;3.73;0.00><6; 580.45;6.14;0.00><5; 588.29;7.84;0.00><7; 609.80;21.51;0.00>"
1800,0,15,7,528.01,609.90,-0.01,1,81.89,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,528.0;553.9;558.1;566.3;570.6;574.4;580.5;588.4;609.9;,25.90;4.22;8.22;4.30;3.73;6.14;7.84;21.55;,"<15;528.00;0;0><14; 553.90;25.90;0.00><13; 558.11;4.22;0.00><12; 566.34;8.22;0.00><11; 570.64;4.30;0.00><3; 574.37;3.73;0.00><6; 580.51;6.14;0.00><5; 588.35;7.84;0.00><7; 609.90;21.55;0.00>"
1801,0,15,7,528.07,619.90,0.03,1,91.83,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,528.1;554.0;558.2;566.4;571.4;574.6;575.1;579.8;584.4;590.6;598.4;619.9;,25.86;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.47;,"<15;528.10;0;0><14; 553.96;25.86;0.00><13; 558.17;4.22;0.00><12; 566.40;8.22;0.00><16; 571.39;5.00;0.00><1; 574.62;3.23;0.00><2; 575.07;0.45;0.00><4; 579.80;4.73;0.00><3; 584.45;4.65;0.00><6; 590.59;6.14;0.00><5; 598.43;7.84;0.00><7; 619.90;21.47;0.00>"
1802,0,15,7,528.13,610.00,0.07,1,81.87,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,528.2;554.0;558.2;566.5;570.8;574.5;580.6;588.5;610.0;,25.82;4.22;8.22;4.30;3.73;6.14;7.84;21.53;,"<15;528.20;0;0><14; 554.02;25.82;0.00><13; 558.23;4.22;0.00><12; 566.46;8.22;0.00><11; 570.76;4.30;0.00><3; 574.49;3.73;0.00><6; 580.63;6.14;0.00><5; 588.47;7.84;0.00><7; 610.00;21.53;0.00>"
1803,0,15,7,528.19,610.10,0.01,1,81.91,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,528.2;554.1;558.3;566.5;570.8;574.6;580.7;588.5;610.1;,25.88;4.22;8.22;4.30;3.73;6.14;7.84;21.57;,"<15;528.20;0;0><14; 554.08;25.88;0.00><13; 558.29;4.22;0.00><12; 566.52;8.22;0.00><11; 570.82;4.30;0.00><3; 574.55;3.73;0.00><6; 580.69;6.14;0.00><5; 588.53;7.84;0.00><7; 610.10;21.57;0.00>"
1804,0,15,7,528.25,620.10,0.05,1,91.85,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,528.3;554.1;558.4;566.6;571.6;574.8;575.2;580.0;584.6;590.8;598.6;620.1;,25.84;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.49;,"<15;528.30;0;0><14; 554.14;25.84;0.00><13; 558.35;4.22;0.00><12; 566.58;8.22;0.00><16; 571.57;5.00;0.00><1; 574.80;3.23;0.00><2; 575.25;0.45;0.00><4; 579.98;4.73;0.00><3; 584.63;4.65;0.00><6; 590.77;6.14;0.00><5; 598.61;7.84;0.00><7; 620.10;21.49;0.00>"
1805,0,15,7,528.31,620.20,-0.01,1,91.89,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,528.3;554.2;558.4;566.6;571.6;574.9;575.3;580.0;584.7;590.8;598.7;620.2;,25.90;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.53;,"<15;528.30;0;0><14; 554.20;25.90;0.00><13; 558.41;4.22;0.00><12; 566.64;8.22;0.00><16; 571.63;5.00;0.00><1; 574.86;3.23;0.00><2; 575.31;0.45;0.00><4; 580.04;4.73;0.00><3; 584.69;4.65;0.00><6; 590.83;6.14;0.00><5; 598.67;7.84;0.00><7; 620.20;21.53;0.00>"
1806,0,15,7,528.37,610.40,0.03,1,82.03,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,528.4;554.3;558.5;566.7;571.0;574.7;581.0;588.8;610.4;,25.86;4.22;8.22;4.30;3.73;6.27;7.84;21.56;,"<15;528.40;0;0><14; 554.26;25.86;0.00><13; 558.47;4.22;0.00><12; 566.70;8.22;0.00><11; 571.00;4.30;0.00><3; 574.73;3.73;0.00><6; 581.00;6.27;0.00><5; 588.84;7.84;0.00><7; 610.40;21.56;0.00>"
1807,0,15,7,528.43,620.30,0.07,1,91.87,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,528.5;554.3;558.5;566.8;571.8;575.0;575.4;580.2;584.8;590.9;598.8;620.3;,25.82;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.51;,"<15;528.50;0;0><14; 554.32;25.82;0.00><13; 558.53;4.22;0.00><12; 566.76;8.22;0.00><16; 571.75;5.00;0.00><1; 574.98;3.23;0.00><2; 575.43;0.45;0.00><4; 580.16;4.73;0.00><3; 584.81;4.65;0.00><6; 590.95;6.14;0.00><5; 598.79;7.84;0.00><7; 620.30;21.51;0.00>"
1808,0,15,7,528.49,620.40,0.01,1,91.91,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,528.5;554.4;558.6;566.8;571.8;575.0;575.5;580.2;584.9;591.0;598.8;620.4;,25.88;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.55;,"<15;528.50;0;0><14; 554.38;25.88;0.00><13; 558.59;4.22;0.00><12; 566.82;8.22;0.00><16; 571.81;5.00;0.00><1; 575.04;3.23;0.00><2; 575.49;0.45;0.00><4; 580.22;4.73;0.00><3; 584.87;4.65;0.00><6; 591.01;6.14;0.00><5; 598.85;7.84;0.00><7; 620.40;21.55;0.00>"
1809,0,15,7,528.55,610.40,0.05,1,81.85,1,1,2,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,528.6;554.4;558.7;566.9;571.2;574.9;581.0;588.9;610.4;,25.84;4.22;8.22;4.30;3.73;6.14;7.84;21.51;,"<15;528.60;0;0><14; 554.44;25.84;0.00><13; 558.65;4.22;0.00><12; 566.88;8.22;0.00><11; 571.18;4.30;0.00><3; 574.91;3.73;0.00><6; 581.05;6.14;0.00><5; 588.89;7.84;0.00><7; 610.40;21.51;0.00>"
1810,0,15,7,528.61,610.50,-0.01,1,81.89,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,528.6;554.5;558.7;566.9;571.2;575.0;581.1;589.0;610.5;,25.90;4.22;8.22;4.30;3.73;6.14;7.84;21.55;,"<15;528.60;0;0><14; 554.50;25.90;0.00><13; 558.71;4.22;0.00><12; 566.94;8.22;0.00><11; 571.24;4.30;0.00><3; 574.97;3.73;0.00><6; 581.11;6.14;0.00><5; 588.95;7.84;0.00><7; 610.50;21.55;0.00>"
1811,0,15,7,528.67,620.50,0.03,1,91.83,1,1,2,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,528.7;554.6;558.8;567.0;572.0;575.2;575.7;580.4;585.0;591.2;599.0;620.5;,25.86;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.47;,"<15;528.70;0;0><14; 554.56;25.86;0.00><13; 558.77;4.22;0.00><12; 567.00;8.22;0.00><16; 571.99;5.00;0.00><1; 575.22;3.23;0.00><2; 575.67;0.45;0.00><4; 580.40;4.73;0.00><3; 585.05;4.65;0.00><6; 591.19;6.14;0.00><5; 599.03;7.84;0.00><7; 620.50;21.47;0.00>"
1812,0,15,7,528.73,620.60,0.07,1,91.87,1,1,2,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,528.8;554.6;558.8;567.1;572.1;575.3;575.7;580.5;585.1;591.2;599.1;620.6;,25.82;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.51;,"<15;528.80;0;0><14; 554.62;25.82;0.00><13; 558.83;4.22;0.00><12; 567.06;8.22;0.00><16; 572.05;5.00;0.00><1; 575.28;3.23;0.00><2; 575.73;0.45;0.00><4; 580.46;4.73;0.00><3; 585.11;4.65;0.00><6; 591.25;6.14;0.00><5; 599.09;7.84;0.00><7; 620.60;21.51;0.00>"
1813,0,15,7,528.79,610.70,0.01,1,81.91,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,528.8;554.7;558.9;567.1;571.4;575.2;581.3;589.1;610.7;,25.88;4.22;8.22;4.30;3.73;6.14;7.84;21.57;,"<15;528.80;0;0><14; 554.68;25.88;0.00><13; 558.89;4.22;0.00><12; 567.12;8.22;0.00><11; 571.42;4.30;0.00><3; 575.15;3.73;0.00><6; 581.29;6.14;0.00><5; 589.13;7.84;0.00><7; 610.70;21.57;0.00>"
1814,0,15,7,528.85,620.70,0.05,1,91.85,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,528.9;554.7;559.0;567.2;572.2;575.4;575.8;580.6;585.2;591.4;599.2;620.7;,25.84;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.49;,"<15;528.90;0;0><14; 554.74;25.84;0.00><13; 558.95;4.22;0.00><12; 567.18;8.22;0.00><16; 572.17;5.00;0.00><1; 575.40;3.23;0.00><2; 575.85;0.45;0.00><4; 580.58;4.73;0.00><3; 585.23;4.65;0.00><6; 591.37;6.14;0.00><5; 599.21;7.84;0.00><7; 620.70;21.49;0.00>"
1815,0,15,7,528.91,620.80,-0.01,1,91.89,1,1,2,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,528.9;554.8;559.0;567.2;572.2;575.5;575.9;580.6;585.3;591.4;599.3;620.8;,25.90;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.53;,"<15;528.90;0;0><14; 554.80;25.90;0.00><13; 559.01;4.22;0.00><12; 567.24;8.22;0.00><16; 572.23;5.00;0.00><1; 575.46;3.23;0.00><2; 575.91;0.45;0.00><4; 580.64;4.73;0.00><3; 585.29;4.65;0.00><6; 591.43;6.14;0.00><5; 599.27;7.84;0.00><7; 620.80;21.53;0.00>"
1816,0,15,7,528.97,611.00,0.03,1,82.03,1,1,2,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,529.0;554.9;559.1;567.3;571.6;575.3;581.6;589.4;611.0;,25.86;4.22;8.22;4.30;3.73;6.27;7.84;21.56;,"<15;529.00;0;0><14; 554.86;25.86;0.00><13; 559.07;4.22;0.00><12; 567.30;8.22;0.00><11; 571.60;4.30;0.00><3; 575.33;3.73;0.00><6; 581.60;6.27;0.00><5; 589.44;7.84;0.00><7; 611.00;21.56;0.00>"
